"10.765x16.861",-2.39996747505927
"10.788x14.862",-5.00428561622677
"10.788x15.853",-11.4495998743065
"10.792x19.839",21.5842301037392
"10.799x18.916",9.62320210370768
"10.804x17.841",-8.2590767982152
"11.953x16.015",-14.6429826827176
"11.982x11.001",-10.7154364307457
"11.982x21.037",21.1413055112771
"11.987x17.045",-15.4085834274376
"11.997x20.052",22.369479370807
"12.007x18.987",20.4238746307258
"12.013x12.035",-5.54434755405988
"12.013x17.983",-0.904402118978656
"12.015x14.063",-15.4149126233574
"12.015x15.001",-11.405986282487
"12.017x12.991",9.70686708769931
"12.083x9.046",-17.09744057642
"12.906x10.983",-15.5815847299452
"12.935x22.01",17.5077997323886
"12.953x18.945",7.02697516142813
"12.956x11.962",2.07398976058208
"12.958x12.961",-9.44707021461353
"12.963x14.02",-11.6945186364339
"12.979x17.963",-5.79529232727699
"12.985x20.966",14.0778848272072
"13.007x14.955",-12.2708160092238
"13.012x20.038",17.1339233451254
"13.017x17.034",-11.1259402875019
"13.019x15.938",-12.6232103446759
"13.029x9.008",-13.4004429747468
"13.843x17.038",-11.4500178120961
"13.882x20.015",-3.28299135270383
"13.898x12.954",-13.0878141138781
"13.911x14.031",-11.9753546958324
"13.927x22.986",4.37458845950732
"13.92x17.976",-2.3394838931595
"13.936x18.948",-7.64792679160149
"13.938x14.975",-11.6512884110335
"13.93x11.979",-9.65043815150895
"13.948x9.022",-3.13856355173837
"13.966x10.0",-9.91900252751694
"13.974x20.963",-7.11141020784388
"13.979x21.994",4.87117363194118
"14.005x15.934",-12.9246197689513
"14.017x10.994",-16.4747219797053
"14.821x15.959",-9.15484622909487
"14.866x20.976",-2.29573002959037
"14.867x10.994",-17.799423316005
"14.875x9.055",1.47523266471378
"14.881x10.012",-15.5212702149841
"14.883x14.97",-14.7253389023711
"14.908x17.958",-7.10503366919542
"14.921x12.973",-13.0437393297579
"14.923x19.996",-5.6363719330194
"14.92x22.998",17.4362712866423
"14.933x22.017",-1.32669117699201
"14.939x12.01",-17.0682576686096
"14.948x18.96",-6.84280111784357
"14.955x14.042",-16.3997814817736
"14.966x16.872",-10.2282304096588
"14.9x23.958",20.4987659336979
"15.864x18.942",-8.47750491590138
"15.903x21.999",16.371735778923
"15.924x10.983",-15.4723993031875
"15.927x12.98",-11.6823249709216
"15.931x16.995",-18.8383945417161
"15.945x11.985",-12.2508644018854
"15.946x14.957",-14.1209954618658
"15.955x9.009",-10.0445371280557
"15.956x19.985",3.57174753252462
"15.958x23.949",16.2904884109812
"15.959x14.021",-19.8894190145479
"15.962x22.982",6.40457854319232
"15.971x17.964",-16.8561766451734
"15.971x20.946",-0.0395742483941362
"15.974x15.938",-18.4422987449034
"15.989x10.004",-16.1197592784589
"16.824x8.995",-11.870396356767
"16.868x18.003",-4.422528984314
"16.869x20.948",-0.342634408537431
"16.872x19.995",5.76773126764686
"16.882x10.992",-15.6519673583085
"16.882x25.027",19.0851174175647
"16.886x13.964",-18.4756206407732
"16.893x9.996",-15.3478073733997
"16.895x23.922",11.9308864379524
"16.904x16.984",-11.3512401940927
"16.921x14.946",-20.2281066356047
"16.922x15.942",-13.7822049169394
"16.931x12.955",-16.5191887339597
"16.953x22.944",10.698846935172
"16.957x18.929",-7.11058390834207
"16.95x21.948",5.70649742184631
"16.9x11.964",-14.9075226430654
"17.84x12.946",-17.4167523405126
"17.851x14.945",-20.4623095455549
"17.864x18.891",-9.70862713302804
"17.871x22.914",16.3487760252916
"17.873x19.945",18.0437789146699
"17.878x15.936",-14.100219108195
"17.87x11.964",-17.2294207803732
"17.885x21.942",11.6655905441128
"17.889x17.923",-7.95523365158909
"17.894x10.962",-22.0683488853134
"17.894x9.98",-14.0427302656269
"17.902x8.962",-11.5696169896518
"17.904x13.966",-17.3871782974597
"17.904x20.932",17.2768368308937
"17.907x24.957",17.5874683515239
"17.907x25.925",22.066946541472
"17.917x16.954",-15.9176251955089
"17.971x23.917",17.265057432668
"18.873x16.983",-16.7860128043678
"18.89x8.958",-15.5657970884234
"18.89x9.98",-13.8062162693286
"18.903x15.951",-7.91973262935844
"18.907x17.944",-8.37350144754113
"18.926x14.008",-20.8488831287891
"18.935x10.951",-18.6689042140263
"18.945x19.96",5.63445018697013
"18.947x23.947",21.8486857344307
"18.948x12.938",-18.678009594408
"18.951x14.954",-10.6335253548568
"18.953x24.999",13.9528832212062
"18.966x25.943",16.6782266605839
"18.967x18.924",-11.4496684221695
"18.967x22.931",14.7053126154498
"18.96x20.935",13.5960852614462
"18.992x21.975",17.4520987957547
"18.993x11.953",-0.188233626342177
"19.935x10.979",-20.441288920506
"19.948x20.936",16.4422434410993
"19.953x25.958",20.7904379654983
"19.958x9.956",-15.4597567156229
"19.961x23.92",18.8072946090333
"19.964x18.915",-8.31465864332753
"19.978x12.957",-16.7878776388167
"19.978x22.978",16.6682828324965
"19.99x19.95",17.0789122842476
"20.004x14.947",-16.5929117772994
"20.011x24.995",7.44677049373878
"20.019x17.914",-9.52260890818667
"20.022x13.978",-17.423871571936
"20.088x16.95",-5.30161961453261
"20.0x15.92",-14.5165507183775
"20.0x21.968",16.9017920420586
"20.845x16.967",-7.92511478422927
"20.855x9.924",-10.5351207245783
"20.862x13.951",-18.6060576384562
"20.873x10.931",-10.508133832584
"20.873x15.898",-7.88437266122232
"20.878x24.953",15.6788997671654
"20.892x19.929",4.02141194418419
"20.897x12.912",-17.0822065518348
"20.897x18.921",1.55323986859771
"20.898x17.917",-13.0566354697646
"20.905x14.903",-12.649797011322
"20.909x11.915",-17.3783308809653
